noise_level,planner,trial,success,steps,drift_events
High (60/20/20),Dijkstra,28,True,70,23
High (60/20/20),Dijkstra,29,True,94,30
High (60/20/20),Dijkstra,30,True,90,23
High (60/20/20),Dijkstra,31,True,107,20
High (60/20/20),Dijkstra,32,True,129,32
High (60/20/20),Dijkstra,33,True,99,25
High (60/20/20),Dijkstra,34,True,64,20
High (60/20/20),Dijkstra,35,True,109,30
High (60/20/20),Dijkstra,36,True,166,38
High (60/20/20),Dijkstra,37,True,126,30
High (60/20/20),Dijkstra,38,True,119,35
High (60/20/20),Dijkstra,39,True,74,26
High (60/20/20),Dijkstra,40,True,91,27
High (60/20/20),Dijkstra,41,True,91,24
High (60/20/20),Dijkstra,42,True,97,28
High (60/20/20),Dijkstra,43,True,80,22
High (60/20/20),Dijkstra,44,True,87,31
High (60/20/20),Dijkstra,45,True,137,41
High (60/20/20),Dijkstra,46,True,73,18
High (60/20/20),Dijkstra,47,True,93,25
High (60/20/20),Dijkstra,48,True,106,25
High (60/20/20),Dijkstra,49,True,90,35
High (60/20/20),Dijkstra,50,True,79,21
High (60/20/20),Dijkstra,51,True,116,30
High (60/20/20),Dijkstra,52,True,92,33
High (60/20/20),Dijkstra,53,True,175,40
High (60/20/20),Dijkstra,54,True,138,42
High (60/20/20),Dijkstra,55,True,156,47
High (60/20/20),Dijkstra,56,True,74,23
High (60/20/20),Dijkstra,57,True,95,30
High (60/20/20),Dijkstra,58,True,124,34
High (60/20/20),Dijkstra,59,True,158,47
High (60/20/20),Dijkstra,60,True,77,23
High (60/20/20),Dijkstra,61,True,102,35
High (60/20/20),Dijkstra,62,True,106,35
High (60/20/20),Dijkstra,63,True,68,24
High (60/20/20),Dijkstra,64,True,100,26
High (60/20/20),Dijkstra,65,True,115,26
High (60/20/20),Dijkstra,66,True,120,33
High (60/20/20),Dijkstra,67,True,104,27
High (60/20/20),Dijkstra,68,True,117,37
High (60/20/20),Dijkstra,69,True,73,15
High (60/20/20),Dijkstra,70,True,121,32
High (60/20/20),Dijkstra,71,True,92,32
High (60/20/20),Dijkstra,72,True,153,47
High (60/20/20),Dijkstra,73,True,82,19
High (60/20/20),Dijkstra,74,True,108,27
High (60/20/20),Dijkstra,75,True,122,38
High (60/20/20),Dijkstra,76,True,82,32
High (60/20/20),Dijkstra,77,True,95,27
High (60/20/20),Dijkstra,78,True,138,37
High (60/20/20),Dijkstra,79,True,91,38
High (60/20/20),Dijkstra,80,True,69,12
High (60/20/20),Dijkstra,81,True,112,26
High (60/20/20),Dijkstra,82,True,71,18
High (60/20/20),Dijkstra,83,True,79,20
High (60/20/20),Dijkstra,84,True,74,17
High (60/20/20),Dijkstra,85,True,94,32
High (60/20/20),Dijkstra,86,True,98,25
High (60/20/20),Dijkstra,87,True,117,32
High (60/20/20),Dijkstra,88,True,79,25
High (60/20/20),Dijkstra,89,True,46,8
High (60/20/20),Dijkstra,90,True,105,32
High (60/20/20),Dijkstra,91,True,90,29
High (60/20/20),Dijkstra,92,True,114,36
High (60/20/20),Dijkstra,93,True,126,34
High (60/20/20),Dijkstra,94,True,125,35
High (60/20/20),Dijkstra,95,True,129,31
High (60/20/20),Dijkstra,96,True,114,27
High (60/20/20),Dijkstra,97,True,139,30
High (60/20/20),Dijkstra,98,True,112,22
High (60/20/20),Dijkstra,99,True,166,46
High (60/20/20),Dijkstra,100,True,115,24
High (60/20/20),Dijkstra,101,True,137,41
High (60/20/20),Dijkstra,102,True,130,29
High (60/20/20),Dijkstra,103,True,85,17
High (60/20/20),Dijkstra,104,True,93,27
High (60/20/20),Dijkstra,105,True,73,18
High (60/20/20),Dijkstra,106,True,91,22
High (60/20/20),Dijkstra,107,True,143,39
High (60/20/20),Dijkstra,108,True,153,46
High (60/20/20),Dijkstra,109,True,77,32
High (60/20/20),Dijkstra,110,True,108,31
High (60/20/20),Dijkstra,111,True,112,24
High (60/20/20),Dijkstra,112,True,116,32
High (60/20/20),Dijkstra,113,True,166,49
High (60/20/20),Dijkstra,114,True,185,50
High (60/20/20),Dijkstra,115,True,137,37
High (60/20/20),Dijkstra,116,True,153,53
High (60/20/20),Dijkstra,117,True,120,45
High (60/20/20),Dijkstra,118,True,86,30
High (60/20/20),Dijkstra,119,True,106,31
High (60/20/20),Dijkstra,120,True,86,20
High (60/20/20),Dijkstra,121,True,62,23
High (60/20/20),Dijkstra,122,True,167,37
High (60/20/20),Dijkstra,123,True,123,35
High (60/20/20),Dijkstra,124,True,113,42
High (60/20/20),Dijkstra,125,True,70,19
High (60/20/20),Dijkstra,126,True,95,29
High (60/20/20),Dijkstra,127,True,118,34
High (60/20/20),Dijkstra,128,True,107,34
High (60/20/20),Dijkstra,129,True,75,16
High (60/20/20),Dijkstra,130,True,118,38
High (60/20/20),Dijkstra,131,True,105,31
High (60/20/20),Dijkstra,132,True,86,22
High (60/20/20),Dijkstra,133,True,123,29
High (60/20/20),Dijkstra,134,True,133,47
High (60/20/20),Dijkstra,135,True,85,24
High (60/20/20),Dijkstra,136,True,114,36
High (60/20/20),Dijkstra,137,True,123,35
High (60/20/20),Dijkstra,138,True,150,47
High (60/20/20),Dijkstra,139,True,52,11
High (60/20/20),Dijkstra,140,True,60,15
High (60/20/20),Dijkstra,141,True,105,34
High (60/20/20),Dijkstra,142,True,129,38
High (60/20/20),Dijkstra,143,True,108,28
High (60/20/20),Dijkstra,144,True,97,23
High (60/20/20),Dijkstra,145,True,107,23
High (60/20/20),Dijkstra,146,True,94,37
High (60/20/20),Dijkstra,147,True,61,13
High (60/20/20),Dijkstra,148,True,125,36
High (60/20/20),Dijkstra,149,True,152,45
High (60/20/20),Dijkstra,150,True,82,21
High (60/20/20),Dijkstra,151,True,98,34
High (60/20/20),Dijkstra,152,True,100,26
High (60/20/20),Dijkstra,153,True,80,22
High (60/20/20),Dijkstra,154,True,103,32
High (60/20/20),Dijkstra,155,True,143,44
High (60/20/20),Dijkstra,156,True,98,27
High (60/20/20),Dijkstra,157,True,87,22
High (60/20/20),Dijkstra,158,True,88,23
High (60/20/20),Dijkstra,159,True,94,22
High (60/20/20),Dijkstra,160,True,131,37
High (60/20/20),Dijkstra,161,True,158,34
High (60/20/20),Dijkstra,162,True,88,23
High (60/20/20),Dijkstra,163,True,84,28
High (60/20/20),Dijkstra,164,True,96,35
High (60/20/20),Dijkstra,165,True,280,65
High (60/20/20),Dijkstra,166,True,141,44
High (60/20/20),Dijkstra,167,True,207,59
High (60/20/20),Dijkstra,168,True,81,19
High (60/20/20),Dijkstra,169,True,90,23
High (60/20/20),Dijkstra,170,True,135,40
High (60/20/20),Dijkstra,171,True,78,28
High (60/20/20),Dijkstra,172,True,108,28
High (60/20/20),Dijkstra,173,True,89,33
High (60/20/20),Dijkstra,174,True,182,51
High (60/20/20),Dijkstra,175,True,104,32
High (60/20/20),Dijkstra,176,True,85,27
High (60/20/20),Dijkstra,177,True,92,34
High (60/20/20),Dijkstra,178,True,95,21
High (60/20/20),Dijkstra,179,True,134,43
High (60/20/20),Dijkstra,180,True,106,29
High (60/20/20),Dijkstra,181,True,82,25
High (60/20/20),Dijkstra,182,True,97,31
High (60/20/20),Dijkstra,183,True,80,25
High (60/20/20),Dijkstra,184,True,98,33
High (60/20/20),Dijkstra,185,True,83,27
High (60/20/20),Dijkstra,186,True,127,39
High (60/20/20),Dijkstra,187,True,105,21
High (60/20/20),Dijkstra,188,True,100,30
High (60/20/20),Dijkstra,189,True,64,20
High (60/20/20),Dijkstra,190,True,177,38
High (60/20/20),Dijkstra,191,True,81,24
High (60/20/20),Dijkstra,192,True,95,29
High (60/20/20),Dijkstra,193,True,66,24
High (60/20/20),Dijkstra,194,True,101,19
High (60/20/20),Dijkstra,195,True,116,40
High (60/20/20),Dijkstra,196,True,62,19
High (60/20/20),Dijkstra,197,True,109,37
High (60/20/20),Dijkstra,198,True,170,38
High (60/20/20),Dijkstra,199,True,56,16
High (60/20/20),A*,0,True,107,32
High (60/20/20),A*,1,True,93,25
High (60/20/20),A*,2,True,140,33
High (60/20/20),A*,3,True,151,43
High (60/20/20),A*,4,True,155,47
High (60/20/20),A*,5,True,98,19
High (60/20/20),A*,6,True,161,42
High (60/20/20),A*,7,True,118,29
High (60/20/20),A*,8,True,162,39
High (60/20/20),A*,9,True,106,23
High (60/20/20),A*,10,True,98,23
High (60/20/20),A*,11,True,136,51
High (60/20/20),A*,12,True,89,27
High (60/20/20),A*,13,True,106,36
High (60/20/20),A*,14,True,107,28
High (60/20/20),A*,15,True,111,33
High (60/20/20),A*,16,True,101,34
High (60/20/20),A*,17,True,107,38
High (60/20/20),A*,18,True,103,32
High (60/20/20),A*,19,True,73,24
High (60/20/20),A*,20,True,104,35
High (60/20/20),A*,21,True,99,32
High (60/20/20),A*,22,True,108,35
High (60/20/20),A*,23,True,67,19
High (60/20/20),A*,24,True,123,34
High (60/20/20),A*,25,True,264,49
High (60/20/20),A*,26,True,148,44
High (60/20/20),A*,27,True,108,31
High (60/20/20),A*,28,True,113,36
High (60/20/20),A*,29,True,112,34
High (60/20/20),A*,30,True,61,17
High (60/20/20),A*,31,True,248,47
High (60/20/20),A*,32,True,215,50
High (60/20/20),A*,33,True,99,26
High (60/20/20),A*,34,True,74,26
High (60/20/20),A*,35,True,101,35
High (60/20/20),A*,36,True,76,16
High (60/20/20),A*,37,True,147,43
High (60/20/20),A*,38,True,119,38
High (60/20/20),A*,39,True,127,42
High (60/20/20),A*,40,True,110,28
High (60/20/20),A*,41,True,113,27
High (60/20/20),A*,42,True,110,25
High (60/20/20),A*,43,True,98,35
High (60/20/20),A*,44,True,144,35
High (60/20/20),A*,45,True,199,43
High (60/20/20),A*,46,True,126,19
High (60/20/20),A*,47,True,153,44
High (60/20/20),A*,48,True,128,34
High (60/20/20),A*,49,True,84,34
High (60/20/20),A*,50,True,79,25
High (60/20/20),A*,51,True,116,32
High (60/20/20),A*,52,True,156,37
High (60/20/20),A*,53,True,131,44
High (60/20/20),A*,54,True,112,33
High (60/20/20),A*,55,True,156,43
High (60/20/20),A*,56,True,122,29
High (60/20/20),A*,57,True,166,49
High (60/20/20),A*,58,True,55,13
High (60/20/20),A*,59,True,276,71
High (60/20/20),A*,60,True,119,32
High (60/20/20),A*,61,True,104,26
High (60/20/20),A*,62,True,86,31
High (60/20/20),A*,63,True,78,25
High (60/20/20),A*,64,True,69,15
High (60/20/20),A*,65,True,62,15
High (60/20/20),A*,66,True,67,14
High (60/20/20),A*,67,True,90,21
High (60/20/20),A*,68,True,117,38
High (60/20/20),A*,69,True,178,37
High (60/20/20),A*,70,True,242,48
High (60/20/20),A*,71,True,74,26
High (60/20/20),A*,72,True,153,46
High (60/20/20),A*,73,True,105,28
High (60/20/20),A*,74,True,97,31
High (60/20/20),A*,75,True,128,43
High (60/20/20),A*,76,True,84,29
High (60/20/20),A*,77,True,95,24
High (60/20/20),A*,78,True,138,37
High (60/20/20),A*,79,True,167,62
High (60/20/20),A*,80,True,70,22
High (60/20/20),A*,81,True,89,25
High (60/20/20),A*,82,True,71,17
High (60/20/20),A*,83,True,79,29
High (60/20/20),A*,84,True,74,16
High (60/20/20),A*,85,True,94,32
High (60/20/20),A*,86,True,100,28
High (60/20/20),A*,87,True,227,41
High (60/20/20),A*,88,True,165,41
High (60/20/20),A*,89,True,114,24
High (60/20/20),A*,90,True,89,33
High (60/20/20),A*,91,True,84,30
High (60/20/20),A*,92,True,114,34
High (60/20/20),A*,93,True,126,31
High (60/20/20),A*,94,True,128,33
High (60/20/20),A*,95,True,87,19
High (60/20/20),A*,96,True,65,18
High (60/20/20),A*,97,True,113,27
High (60/20/20),A*,98,True,150,39
High (60/20/20),A*,99,True,67,20
High (60/20/20),A*,100,True,92,25
High (60/20/20),A*,101,True,103,33
High (60/20/20),A*,102,True,130,30
High (60/20/20),A*,103,True,76,19
High (60/20/20),A*,104,True,93,28
High (60/20/20),A*,105,True,81,20
High (60/20/20),A*,106,True,91,24
High (60/20/20),A*,107,True,143,36
High (60/20/20),A*,108,True,153,45
High (60/20/20),A*,109,True,85,29
High (60/20/20),A*,110,True,142,39
High (60/20/20),A*,111,True,103,26
High (60/20/20),A*,112,True,116,33
High (60/20/20),A*,113,True,166,49
High (60/20/20),A*,114,True,119,36
High (60/20/20),A*,115,True,137,39
High (60/20/20),A*,116,True,139,48
High (60/20/20),A*,117,True,159,62
High (60/20/20),A*,118,True,160,27
High (60/20/20),A*,119,True,111,35
High (60/20/20),A*,120,True,101,27
High (60/20/20),A*,121,True,62,20
High (60/20/20),A*,122,True,53,15
High (60/20/20),A*,123,True,123,35
High (60/20/20),A*,124,True,111,39
High (60/20/20),A*,125,True,70,20
High (60/20/20),A*,126,True,95,26
High (60/20/20),A*,127,True,118,37
High (60/20/20),A*,128,True,107,39
High (60/20/20),A*,129,True,75,16
High (60/20/20),A*,130,True,99,37
High (60/20/20),A*,131,True,204,49
High (60/20/20),A*,132,True,68,12
High (60/20/20),A*,133,True,123,29
High (60/20/20),A*,134,True,133,47
High (60/20/20),A*,135,True,107,32
High (60/20/20),A*,136,True,109,32
High (60/20/20),A*,137,True,191,42
High (60/20/20),A*,138,True,157,49
High (60/20/20),A*,139,True,52,12
High (60/20/20),A*,140,True,115,25
High (60/20/20),A*,141,True,105,30
High (60/20/20),A*,142,True,84,24
High (60/20/20),A*,143,True,101,21
High (60/20/20),A*,144,True,97,21
High (60/20/20),A*,145,True,107,24
High (60/20/20),A*,146,True,94,38
High (60/20/20),A*,147,True,61,13
High (60/20/20),A*,148,True,110,32
High (60/20/20),A*,149,True,230,57
High (60/20/20),A*,150,True,172,38
High (60/20/20),A*,151,True,121,35
High (60/20/20),A*,152,True,100,29
High (60/20/20),A*,153,True,80,23
High (60/20/20),A*,154,True,122,26
High (60/20/20),A*,155,True,143,42
High (60/20/20),A*,156,True,80,21
High (60/20/20),A*,157,True,108,24
High (60/20/20),A*,158,True,148,42
High (60/20/20),A*,159,True,108,23
High (60/20/20),A*,160,True,129,36
High (60/20/20),A*,161,True,117,32
High (60/20/20),A*,162,True,88,26
High (60/20/20),A*,163,True,84,27
High (60/20/20),A*,164,True,96,31
High (60/20/20),A*,165,True,109,40
High (60/20/20),A*,166,True,146,44
High (60/20/20),A*,167,True,161,52
High (60/20/20),A*,168,True,81,22
High (60/20/20),A*,169,True,144,35
High (60/20/20),A*,170,True,135,37
High (60/20/20),A*,171,True,78,30
High (60/20/20),A*,172,True,108,32
High (60/20/20),A*,173,True,98,29
High (60/20/20),A*,174,True,81,20
High (60/20/20),A*,175,True,104,32
High (60/20/20),A*,176,True,85,29
High (60/20/20),A*,177,True,92,36
High (60/20/20),A*,178,True,161,47
High (60/20/20),A*,179,True,134,47
High (60/20/20),A*,180,True,76,22
High (60/20/20),A*,181,True,75,29
High (60/20/20),A*,182,True,97,34
High (60/20/20),A*,183,True,126,34
High (60/20/20),A*,184,True,98,37
High (60/20/20),A*,185,True,89,28
High (60/20/20),A*,186,True,126,32
High (60/20/20),A*,187,True,105,27
High (60/20/20),A*,188,True,102,25
High (60/20/20),A*,189,True,96,24
High (60/20/20),A*,190,True,93,31
High (60/20/20),A*,191,True,120,36
High (60/20/20),A*,192,True,89,25
High (60/20/20),A*,193,True,94,23
High (60/20/20),A*,194,True,123,35
High (60/20/20),A*,195,True,129,36
High (60/20/20),A*,196,True,62,20
High (60/20/20),A*,197,True,128,53
High (60/20/20),A*,198,True,170,38
High (60/20/20),A*,199,True,273,60
High (60/20/20),RRT-Connect,0,True,107,33
High (60/20/20),RRT-Connect,1,True,129,44
High (60/20/20),RRT-Connect,2,True,119,29
High (60/20/20),RRT-Connect,3,True,151,38
High (60/20/20),RRT-Connect,4,True,234,63
High (60/20/20),RRT-Connect,5,True,87,24
High (60/20/20),RRT-Connect,6,True,144,47
High (60/20/20),RRT-Connect,7,True,118,32
High (60/20/20),RRT-Connect,8,True,162,42
High (60/20/20),RRT-Connect,9,True,117,29
High (60/20/20),RRT-Connect,10,True,108,30
High (60/20/20),RRT-Connect,11,True,143,56
High (60/20/20),RRT-Connect,12,True,147,37
High (60/20/20),RRT-Connect,13,True,170,40
High (60/20/20),RRT-Connect,14,True,107,30
High (60/20/20),RRT-Connect,15,True,107,32
High (60/20/20),RRT-Connect,16,True,101,37
High (60/20/20),RRT-Connect,17,True,107,40
High (60/20/20),RRT-Connect,18,True,121,31
High (60/20/20),RRT-Connect,19,True,133,36
High (60/20/20),RRT-Connect,20,True,104,35
High (60/20/20),RRT-Connect,21,True,96,34
High (60/20/20),RRT-Connect,22,True,146,50
High (60/20/20),RRT-Connect,23,True,67,17
High (60/20/20),RRT-Connect,24,True,135,44
High (60/20/20),RRT-Connect,25,True,141,41
High (60/20/20),RRT-Connect,26,True,167,41
High (60/20/20),RRT-Connect,27,True,77,29
High (60/20/20),RRT-Connect,28,True,96,34
High (60/20/20),RRT-Connect,29,True,112,37
High (60/20/20),RRT-Connect,30,True,90,20
High (60/20/20),RRT-Connect,31,True,107,24
High (60/20/20),RRT-Connect,32,True,141,39
High (60/20/20),RRT-Connect,33,True,99,27
High (60/20/20),RRT-Connect,34,True,74,26
High (60/20/20),RRT-Connect,35,True,113,33
High (60/20/20),RRT-Connect,36,True,84,20
High (60/20/20),RRT-Connect,37,True,147,46
High (60/20/20),RRT-Connect,38,True,119,38
High (60/20/20),RRT-Connect,39,True,72,24
High (60/20/20),RRT-Connect,40,True,146,39
High (60/20/20),RRT-Connect,41,True,173,43
High (60/20/20),RRT-Connect,42,True,97,29
High (60/20/20),RRT-Connect,43,True,142,42
High (60/20/20),RRT-Connect,44,True,126,34
High (60/20/20),RRT-Connect,45,True,199,48
High (60/20/20),RRT-Connect,46,True,87,19
High (60/20/20),RRT-Connect,47,True,193,58
High (60/20/20),RRT-Connect,48,True,128,35
High (60/20/20),RRT-Connect,49,True,84,36
High (60/20/20),RRT-Connect,50,True,79,26
High (60/20/20),RRT-Connect,51,True,142,47
High (60/20/20),RRT-Connect,52,True,156,42
High (60/20/20),RRT-Connect,53,True,131,44
High (60/20/20),RRT-Connect,54,True,112,31
High (60/20/20),RRT-Connect,55,True,101,37
High (60/20/20),RRT-Connect,56,True,122,31
High (60/20/20),RRT-Connect,57,True,93,31
High (60/20/20),RRT-Connect,58,True,94,22
High (60/20/20),RRT-Connect,59,True,164,45
High (60/20/20),RRT-Connect,60,True,88,28
High (60/20/20),RRT-Connect,61,True,269,59
High (60/20/20),RRT-Connect,62,True,95,32
High (60/20/20),RRT-Connect,63,True,131,40
High (60/20/20),RRT-Connect,64,True,100,26
High (60/20/20),RRT-Connect,65,True,99,23
High (60/20/20),RRT-Connect,66,True,74,14
High (60/20/20),RRT-Connect,67,True,90,24
High (60/20/20),RRT-Connect,68,True,117,36
High (60/20/20),RRT-Connect,69,True,178,42
High (60/20/20),RRT-Connect,70,True,242,50
High (60/20/20),RRT-Connect,71,True,72,26
High (60/20/20),RRT-Connect,72,True,153,43
High (60/20/20),RRT-Connect,73,True,105,29
High (60/20/20),RRT-Connect,74,True,111,36
High (60/20/20),RRT-Connect,75,True,128,44
High (60/20/20),RRT-Connect,76,True,84,27
High (60/20/20),RRT-Connect,77,True,174,41
High (60/20/20),RRT-Connect,78,True,236,55
High (60/20/20),RRT-Connect,79,True,157,62
High (60/20/20),RRT-Connect,80,True,83,33
High (60/20/20),RRT-Connect,81,True,112,29
High (60/20/20),RRT-Connect,82,True,71,23
High (60/20/20),RRT-Connect,83,True,79,25
High (60/20/20),RRT-Connect,84,True,74,17
High (60/20/20),RRT-Connect,85,True,156,39
High (60/20/20),RRT-Connect,86,True,118,35
High (60/20/20),RRT-Connect,87,True,93,32
High (60/20/20),RRT-Connect,88,True,86,26
High (60/20/20),RRT-Connect,89,True,69,13
High (60/20/20),RRT-Connect,90,True,105,39
High (60/20/20),RRT-Connect,91,True,166,52
High (60/20/20),RRT-Connect,92,True,114,35
High (60/20/20),RRT-Connect,93,True,212,51
High (60/20/20),RRT-Connect,94,True,125,33
High (60/20/20),RRT-Connect,95,True,65,19
High (60/20/20),RRT-Connect,96,True,69,26
High (60/20/20),RRT-Connect,97,True,113,28
High (60/20/20),RRT-Connect,98,True,114,29
High (60/20/20),RRT-Connect,99,True,166,45
High (60/20/20),RRT-Connect,100,True,92,24
High (60/20/20),RRT-Connect,101,True,103,30
High (60/20/20),RRT-Connect,102,True,59,16
High (60/20/20),RRT-Connect,103,True,87,22
High (60/20/20),RRT-Connect,104,True,105,34
High (60/20/20),RRT-Connect,105,True,81,20
High (60/20/20),RRT-Connect,106,True,103,33
High (60/20/20),RRT-Connect,107,True,143,46
High (60/20/20),RRT-Connect,108,True,153,46
High (60/20/20),RRT-Connect,109,True,85,32
High (60/20/20),RRT-Connect,110,True,142,43
High (60/20/20),RRT-Connect,111,True,101,27
High (60/20/20),RRT-Connect,112,True,116,33
High (60/20/20),RRT-Connect,113,True,166,59
High (60/20/20),RRT-Connect,114,True,118,27
High (60/20/20),RRT-Connect,115,True,135,36
High (60/20/20),RRT-Connect,116,True,139,47
High (60/20/20),RRT-Connect,117,True,159,63
High (60/20/20),RRT-Connect,118,True,86,25
High (60/20/20),RRT-Connect,119,True,111,36
High (60/20/20),RRT-Connect,120,True,160,37
High (60/20/20),RRT-Connect,121,True,104,31
High (60/20/20),RRT-Connect,122,True,167,42
High (60/20/20),RRT-Connect,123,True,200,54
High (60/20/20),RRT-Connect,124,True,195,60
High (60/20/20),RRT-Connect,125,True,72,19
High (60/20/20),RRT-Connect,126,True,115,33
High (60/20/20),RRT-Connect,127,True,118,32
High (60/20/20),RRT-Connect,128,True,117,34
High (60/20/20),RRT-Connect,129,True,75,15
High (60/20/20),RRT-Connect,130,True,100,40
High (60/20/20),RRT-Connect,131,True,93,30
High (60/20/20),RRT-Connect,132,True,138,32
High (60/20/20),RRT-Connect,133,True,80,28
High (60/20/20),RRT-Connect,134,True,123,35
High (60/20/20),RRT-Connect,135,True,72,25
High (60/20/20),RRT-Connect,136,True,114,39
High (60/20/20),RRT-Connect,137,True,98,33
High (60/20/20),RRT-Connect,138,True,157,57
High (60/20/20),RRT-Connect,139,True,76,16
High (60/20/20),RRT-Connect,140,True,129,36
High (60/20/20),RRT-Connect,141,True,105,32
High (60/20/20),RRT-Connect,142,True,104,30
High (60/20/20),RRT-Connect,143,True,108,29
High (60/20/20),RRT-Connect,144,True,97,26
High (60/20/20),RRT-Connect,145,True,107,25
High (60/20/20),RRT-Connect,146,True,142,47
High (60/20/20),RRT-Connect,147,True,226,47
High (60/20/20),RRT-Connect,148,True,125,39
High (60/20/20),RRT-Connect,149,True,152,45
High (60/20/20),RRT-Connect,150,True,172,40
High (60/20/20),RRT-Connect,151,True,121,36
High (60/20/20),RRT-Connect,152,True,159,43
High (60/20/20),RRT-Connect,153,True,103,27
High (60/20/20),RRT-Connect,154,True,109,32
High (60/20/20),RRT-Connect,155,True,143,45
High (60/20/20),RRT-Connect,156,True,80,24
High (60/20/20),RRT-Connect,157,True,108,25
High (60/20/20),RRT-Connect,158,True,88,27
High (60/20/20),RRT-Connect,159,True,94,21
High (60/20/20),RRT-Connect,160,True,129,40
High (60/20/20),RRT-Connect,161,True,158,40
High (60/20/20),RRT-Connect,162,True,88,29
High (60/20/20),RRT-Connect,163,True,84,26
High (60/20/20),RRT-Connect,164,True,166,48
High (60/20/20),RRT-Connect,165,True,280,67
High (60/20/20),RRT-Connect,166,True,134,38
High (60/20/20),RRT-Connect,167,True,207,67
High (60/20/20),RRT-Connect,168,True,122,37
High (60/20/20),RRT-Connect,169,True,88,23
High (60/20/20),RRT-Connect,170,True,135,35
High (60/20/20),RRT-Connect,171,True,173,45
High (60/20/20),RRT-Connect,172,True,108,29
High (60/20/20),RRT-Connect,173,True,89,31
High (60/20/20),RRT-Connect,174,True,115,32
High (60/20/20),RRT-Connect,175,True,90,29
High (60/20/20),RRT-Connect,176,True,85,25
High (60/20/20),RRT-Connect,177,True,92,33
High (60/20/20),RRT-Connect,178,True,95,23
High (60/20/20),RRT-Connect,179,True,134,45
High (60/20/20),RRT-Connect,180,True,194,62
High (60/20/20),RRT-Connect,181,True,106,31
High (60/20/20),RRT-Connect,182,True,257,70
High (60/20/20),RRT-Connect,183,True,126,37
High (60/20/20),RRT-Connect,184,True,116,42
High (60/20/20),RRT-Connect,185,True,89,27
High (60/20/20),RRT-Connect,186,True,170,35
High (60/20/20),RRT-Connect,187,True,213,64
High (60/20/20),RRT-Connect,188,True,269,68
High (60/20/20),RRT-Connect,189,True,77,19
High (60/20/20),RRT-Connect,190,True,93,30
High (60/20/20),RRT-Connect,191,True,109,33
High (60/20/20),RRT-Connect,192,True,259,65
High (60/20/20),RRT-Connect,193,True,94,26
High (60/20/20),RRT-Connect,194,True,191,43
High (60/20/20),RRT-Connect,195,True,116,37
High (60/20/20),RRT-Connect,196,True,84,22
High (60/20/20),RRT-Connect,197,True,152,52
High (60/20/20),RRT-Connect,198,True,102,31
High (60/20/20),RRT-Connect,199,True,55,16
High (60/20/20),MDP Policy,0,False,300,119
High (60/20/20),MDP Policy,1,False,300,123
High (60/20/20),MDP Policy,2,False,300,113
High (60/20/20),MDP Policy,3,False,300,113
High (60/20/20),MDP Policy,4,False,300,118
High (60/20/20),MDP Policy,5,True,108,34
High (60/20/20),MDP Policy,6,False,300,125
High (60/20/20),MDP Policy,7,False,300,113
High (60/20/20),MDP Policy,8,False,300,115
High (60/20/20),MDP Policy,9,True,72,29
High (60/20/20),MDP Policy,10,False,300,107
High (60/20/20),MDP Policy,11,False,300,121
High (60/20/20),MDP Policy,12,False,300,117
High (60/20/20),MDP Policy,13,False,300,106
High (60/20/20),MDP Policy,14,False,300,100
High (60/20/20),MDP Policy,15,False,300,116
High (60/20/20),MDP Policy,16,False,300,116
High (60/20/20),MDP Policy,17,False,300,130
High (60/20/20),MDP Policy,18,False,300,128
High (60/20/20),MDP Policy,19,False,300,109
High (60/20/20),MDP Policy,20,False,300,128
High (60/20/20),MDP Policy,21,False,300,127
High (60/20/20),MDP Policy,22,False,300,116
High (60/20/20),MDP Policy,23,False,300,110
High (60/20/20),MDP Policy,24,False,300,123
High (60/20/20),MDP Policy,25,False,300,105
High (60/20/20),MDP Policy,26,False,300,117
High (60/20/20),MDP Policy,27,False,300,125
High (60/20/20),MDP Policy,28,False,300,120
High (60/20/20),MDP Policy,29,False,300,120
High (60/20/20),MDP Policy,30,False,300,115
High (60/20/20),MDP Policy,31,False,300,101
High (60/20/20),MDP Policy,32,False,300,114
High (60/20/20),MDP Policy,33,False,300,118
High (60/20/20),MDP Policy,34,False,300,127
High (60/20/20),MDP Policy,35,False,300,132
High (60/20/20),MDP Policy,36,True,209,73
High (60/20/20),MDP Policy,37,False,300,111
High (60/20/20),MDP Policy,38,False,300,116
High (60/20/20),MDP Policy,39,False,300,129
High (60/20/20),MDP Policy,40,False,300,103
High (60/20/20),MDP Policy,41,False,300,122
High (60/20/20),MDP Policy,42,False,300,121
High (60/20/20),MDP Policy,43,False,300,118
High (60/20/20),MDP Policy,44,False,300,115
High (60/20/20),MDP Policy,45,False,300,124
High (60/20/20),MDP Policy,46,False,300,106
High (60/20/20),MDP Policy,47,False,300,120
High (60/20/20),MDP Policy,48,False,300,109
High (60/20/20),MDP Policy,49,False,300,124
High (60/20/20),MDP Policy,50,False,300,112
High (60/20/20),MDP Policy,51,False,300,112
High (60/20/20),MDP Policy,52,False,300,122
High (60/20/20),MDP Policy,53,False,300,116
High (60/20/20),MDP Policy,54,False,300,118
High (60/20/20),MDP Policy,55,False,300,116
High (60/20/20),MDP Policy,56,False,300,116
High (60/20/20),MDP Policy,57,False,300,114
High (60/20/20),MDP Policy,58,False,300,110
High (60/20/20),MDP Policy,59,False,300,124
High (60/20/20),MDP Policy,60,False,300,104
